Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-03-29 04:00:00,94.21,210.45,9.97,18.78,28.74,33.40,1.64,0.39,8.01,1.27,1.49,NA,NA,1.09,1.27,NA,63.28,0.30,299.21,0.00,0.00,96.32,NA,NA
2022-03-29 05:00:00,85.06,187.69,11.05,20.33,31.37,35.27,1.62,0.39,8.46,1.31,1.48,NA,NA,1.14,1.34,NA,60.75,0.26,94.18,0.00,0.00,99.35,NA,NA
2022-03-29 06:00:00,70.24,158.78,10.03,16.60,26.64,31.58,1.62,0.39,9.81,1.31,1.51,NA,NA,1.07,1.33,NA,61.12,0.41,223.14,0.00,0.00,106.25,NA,NA
2022-03-29 07:00:00,65.33,154.87,9.91,20.01,29.92,35.14,1.62,0.39,8.97,1.30,1.50,NA,NA,1.08,1.34,NA,64.16,0.44,247.68,0.00,0.00,129.98,NA,NA
2022-03-29 08:00:00,67.56,167.15,7.36,20.98,28.34,32.71,1.60,0.40,14.26,1.30,1.52,NA,NA,1.09,1.27,NA,59.17,0.81,223.39,0.00,0.00,172.50,NA,NA
2022-03-29 09:00:00,83.38,203.06,4.68,18.07,22.75,28.14,1.66,0.40,27.52,1.28,1.50,NA,NA,1.08,1.30,NA,51.99,0.72,234.73,0.00,0.00,253.20,NA,NA
2022-03-29 10:00:00,84.91,210.13,3.48,15.58,19.06,24.22,1.98,0.40,54.36,1.32,1.50,NA,NA,1.12,1.28,NA,37.54,0.66,243.39,0.00,0.00,445.33,NA,NA
2022-03-29 11:00:00,77.10,187.91,1.91,11.33,13.21,17.04,1.89,0.39,81.59,1.30,1.51,NA,NA,1.08,1.32,NA,28.99,0.73,262.60,0.00,0.00,554.70,NA,NA
2022-03-29 12:00:00,66.26,180.86,1.70,10.39,12.07,14.35,1.85,0.40,105.49,1.32,1.50,NA,NA,1.11,1.32,NA,22.34,0.84,259.72,0.00,0.00,509.92,NA,NA
2022-03-29 13:00:00,58.90,169.28,2.71,10.15,12.86,14.52,1.86,0.40,101.56,1.30,1.50,NA,NA,1.09,1.29,NA,21.39,0.80,268.83,0.00,0.00,384.58,NA,NA
2022-03-29 14:00:00,53.09,156.40,2.51,10.12,12.64,15.12,1.67,0.40,88.11,1.29,1.50,NA,NA,1.09,1.29,NA,20.58,0.94,271.14,0.00,0.00,175.65,NA,NA
2022-03-29 15:00:00,49.64,152.86,2.48,9.70,12.18,15.31,1.63,0.40,86.90,1.30,1.50,NA,NA,1.11,1.33,NA,20.47,0.98,273.89,0.00,0.00,123.32,NA,NA
2022-03-29 16:00:00,47.74,145.82,2.43,11.19,13.62,15.84,1.57,0.40,88.70,1.30,1.48,NA,NA,1.12,1.33,NA,23.99,0.82,263.32,0.00,0.00,113.85,NA,NA
2022-03-29 17:00:00,45.86,147.01,2.06,22.91,24.97,26.74,1.56,0.40,68.46,1.31,1.52,NA,NA,1.08,1.32,NA,30.32,0.64,262.42,0.00,0.00,103.40,NA,NA
2022-03-29 18:00:00,52.25,136.54,2.30,25.41,27.71,30.07,1.51,0.40,51.84,1.29,1.50,NA,NA,1.08,1.29,NA,39.79,0.22,284.44,0.00,0.00,85.78,NA,NA
2022-03-29 19:00:00,53.32,141.07,11.23,55.85,67.08,63.12,1.50,0.42,17.78,1.30,1.48,NA,NA,1.13,1.30,NA,49.53,0.15,305.55,0.00,0.00,88.58,NA,NA
2022-03-29 20:00:00,55.82,145.72,8.43,38.46,46.89,45.32,1.59,0.41,16.55,1.31,1.50,NA,NA,1.11,1.30,NA,47.07,0.43,306.38,0.00,0.00,95.80,NA,NA
2022-03-29 21:00:00,60.82,148.38,2.69,21.12,23.81,25.56,1.61,0.40,41.91,1.30,1.48,NA,NA,1.10,1.31,NA,44.33,0.45,291.87,0.00,0.00,93.32,NA,NA
2022-03-29 22:00:00,55.70,145.06,3.14,20.05,23.18,26.00,1.60,0.40,33.81,1.32,1.50,NA,NA,1.08,1.34,NA,48.83,0.44,288.65,0.00,0.00,94.02,NA,NA
2022-03-29 23:00:00,53.55,141.03,3.84,14.60,18.43,24.73,1.60,0.41,18.06,1.30,1.50,NA,NA,1.08,1.27,NA,50.57,0.46,329.86,0.00,0.00,96.57,NA,NA
2022-03-30 00:00:00,65.19,152.36,2.25,14.86,17.11,21.08,1.69,0.40,34.29,1.28,1.51,NA,NA,1.10,1.32,NA,49.18,0.58,340.26,0.00,0.00,99.10,NA,NA
2022-03-30 01:00:00,68.51,151.24,2.79,12.97,15.76,20.88,1.67,0.40,25.42,1.29,1.50,NA,NA,1.11,1.27,NA,52.24,0.35,290.90,0.00,0.00,96.10,NA,NA
2022-03-30 02:00:00,59.47,140.26,3.49,11.93,15.42,22.30,1.65,0.40,13.30,1.29,1.52,NA,NA,1.10,1.25,NA,53.59,0.36,320.74,0.00,0.00,95.50,NA,NA
2022-03-30 03:00:00,57.17,132.72,3.05,12.10,15.15,20.16,1.64,0.40,14.87,1.28,1.49,NA,NA,1.10,1.33,NA,59.12,0.29,260.36,0.00,0.00,92.75,NA,NA
2022-03-30 04:00:00,53.19,130.36,2.77,12.28,15.05,20.98,1.60,0.40,11.76,1.29,1.50,NA,NA,1.10,1.30,NA,65.61,0.24,263.66,0.00,0.00,95.58,NA,NA
2022-03-30 05:00:00,56.04,135.81,3.94,11.42,15.36,21.05,1.60,0.40,9.25,1.32,1.48,NA,NA,1.08,1.27,NA,70.91,0.22,234.00,0.00,0.00,92.68,NA,NA
2022-03-30 06:00:00,61.10,141.17,4.68,14.79,19.47,24.17,1.60,0.40,8.25,1.31,1.49,NA,NA,1.08,1.31,NA,74.50,0.18,245.00,0.00,0.00,104.68,NA,NA
2022-03-30 07:00:00,60.38,143.04,4.77,15.93,20.69,25.70,1.58,0.40,11.12,1.32,1.52,NA,NA,1.14,1.32,NA,64.60,0.41,261.25,0.00,0.00,134.32,NA,NA
2022-03-30 08:00:00,60.72,152.34,4.38,12.34,16.73,23.15,1.57,0.41,13.74,1.34,1.52,NA,NA,1.12,1.31,NA,55.44,0.42,203.70,0.00,0.00,168.60,NA,NA
2022-03-30 09:00:00,68.34,202.14,3.18,16.40,19.58,24.06,1.82,0.40,49.40,1.33,1.48,NA,NA,1.12,1.29,NA,39.84,0.67,29.13,0.00,0.00,239.82,NA,NA
2022-03-30 10:00:00,73.13,191.59,2.54,20.13,22.66,25.14,1.68,0.40,79.21,1.30,1.50,NA,NA,1.10,1.27,NA,34.57,0.60,60.60,0.00,0.00,431.35,NA,NA
2022-03-30 11:00:00,69.31,178.86,1.99,15.70,17.69,19.34,2.37,0.41,110.26,1.31,1.50,NA,NA,1.12,1.29,NA,24.11,0.53,76.88,0.00,0.00,551.83,NA,NA
2022-03-30 12:00:00,59.78,164.83,2.16,12.24,14.38,15.71,2.46,0.40,107.42,1.28,1.50,NA,NA,1.10,1.31,NA,18.42,0.41,137.16,0.00,0.00,476.90,NA,NA
2022-03-30 13:00:00,54.34,157.61,2.15,10.99,13.14,13.63,2.01,0.40,126.71,1.31,1.51,NA,NA,1.12,1.34,NA,15.47,0.38,153.12,0.00,0.00,425.65,NA,NA
2022-03-30 14:00:00,45.29,150.99,1.96,10.21,12.17,12.70,1.90,0.40,121.14,1.30,1.51,NA,NA,1.12,1.27,NA,13.82,0.52,229.40,0.00,0.00,177.52,NA,NA
2022-03-30 15:00:00,38.85,137.40,2.36,9.85,12.16,12.88,1.83,0.40,98.12,1.29,1.49,NA,NA,1.08,1.28,NA,12.21,0.55,249.50,0.00,0.00,122.70,NA,NA
2022-03-30 16:00:00,37.28,114.63,4.13,17.98,22.10,20.85,1.72,0.41,95.49,1.33,1.46,NA,NA,1.07,1.26,NA,15.43,0.44,258.78,0.00,0.00,110.02,NA,NA
2022-03-30 17:00:00,38.76,110.41,2.94,41.73,44.67,42.00,1.80,0.42,77.55,1.31,1.48,NA,NA,1.11,1.28,NA,21.97,0.21,264.04,0.00,0.00,101.02,NA,NA
2022-03-30 18:00:00,48.27,122.59,20.28,64.40,84.69,73.33,1.83,0.44,13.46,1.27,1.50,NA,NA,1.07,1.30,NA,29.34,0.25,257.61,0.00,0.00,90.93,NA,NA
2022-03-30 19:00:00,60.36,150.22,67.10,80.58,147.68,119.92,1.89,0.45,8.85,1.30,1.49,NA,NA,1.12,1.30,NA,36.81,0.30,340.44,0.00,0.00,95.98,NA,NA
2022-03-30 20:00:00,70.28,197.30,51.82,73.88,125.70,105.07,1.79,0.43,9.93,1.32,1.50,NA,NA,1.10,1.32,NA,39.62,0.34,257.15,0.00,0.00,100.55,NA,NA
2022-03-30 21:00:00,77.55,225.95,39.98,65.93,105.91,90.46,1.78,0.43,11.12,1.30,1.51,NA,NA,1.10,1.28,NA,34.79,0.50,181.87,0.00,0.00,100.80,NA,NA
2022-03-30 22:00:00,76.76,214.91,15.46,45.74,61.20,57.90,1.76,0.41,11.07,1.30,1.50,NA,NA,1.07,1.32,NA,37.91,0.30,12.14,0.00,0.00,97.62,NA,NA
2022-03-30 23:00:00,78.38,193.67,9.32,32.82,42.14,41.97,1.76,0.40,25.12,1.28,1.51,NA,NA,1.08,1.28,NA,39.09,0.41,17.97,0.00,0.00,101.93,NA,NA
2022-03-31 00:00:00,67.24,164.62,6.02,24.12,30.14,32.09,2.06,0.39,33.94,1.30,1.49,NA,NA,1.08,1.28,NA,36.03,0.46,12.39,0.00,0.00,104.18,NA,NA
2022-03-31 01:00:00,63.79,152.42,12.01,18.72,30.73,34.36,1.91,0.40,14.58,1.31,1.51,NA,NA,1.12,1.31,NA,41.02,0.22,272.13,0.00,0.00,98.12,NA,NA
2022-03-31 02:00:00,56.29,145.54,8.96,20.55,29.52,33.42,1.82,0.39,12.80,1.27,1.50,NA,NA,1.08,1.31,NA,45.06,0.24,249.38,0.00,0.00,98.60,NA,NA
2022-03-31 03:00:00,50.90,146.64,9.41,18.86,28.27,32.65,1.75,0.40,9.87,1.31,1.48,NA,NA,1.11,1.32,NA,54.06,0.20,276.37,0.00,0.00,97.72,NA,NA
2022-03-31 04:00:00,50.81,130.42,10.23,17.38,27.61,33.73,1.74,0.39,8.79,1.32,1.52,NA,NA,1.12,1.29,NA,58.74,0.21,301.78,0.00,0.00,100.87,NA,NA
2022-03-31 05:00:00,46.55,127.59,7.09,15.68,22.66,27.95,1.68,0.38,13.06,1.28,1.49,NA,NA,1.09,1.28,NA,53.04,0.46,326.34,0.00,0.00,105.72,NA,NA
2022-03-31 06:00:00,48.56,126.75,7.91,16.14,24.04,28.58,1.68,0.39,10.74,1.31,1.48,NA,NA,1.12,1.34,NA,54.14,0.21,192.26,0.00,0.00,109.48,NA,NA
2022-03-31 07:00:00,50.68,129.58,8.02,16.30,24.32,29.29,1.64,0.39,10.21,1.30,1.48,NA,NA,1.10,1.27,NA,48.88,0.32,14.49,0.00,0.00,136.55,NA,NA
2022-03-31 08:00:00,54.80,151.68,6.14,24.75,30.88,32.49,1.88,0.40,22.42,1.30,1.50,NA,NA,1.06,1.30,NA,43.04,0.44,55.90,0.00,0.00,163.40,NA,NA
2022-03-31 09:00:00,65.57,186.03,3.65,30.91,34.55,35.42,2.60,0.41,85.25,1.29,1.49,NA,NA,1.09,1.30,NA,37.25,0.49,85.68,0.00,0.00,273.40,NA,NA
2022-03-31 10:00:00,70.68,191.12,2.08,23.79,25.88,28.61,2.84,0.41,130.75,1.32,1.50,NA,NA,1.10,1.35,NA,33.99,0.47,86.22,0.00,0.00,423.85,NA,NA
2022-03-31 11:00:00,75.02,196.21,2.04,19.37,16.57,24.86,2.83,0.30,118.63,0.96,1.10,NA,NA,0.83,0.96,NA,26.45,0.41,37.00,0.00,0.00,469.27,NA,NA
2022-03-31 12:00:00,75.87,179.59,1.84,15.90,17.74,20.46,2.26,0.41,135.11,1.30,1.52,NA,NA,1.08,1.28,NA,21.23,0.40,224.44,0.00,0.00,493.78,NA,NA
2022-03-31 13:00:00,70.37,167.88,2.16,11.92,14.08,16.55,1.90,0.41,120.96,1.31,1.49,NA,NA,1.12,1.32,NA,19.05,0.43,317.02,0.00,0.00,380.25,NA,NA
2022-03-31 14:00:00,55.10,155.12,2.58,12.41,14.99,17.32,2.00,0.41,117.52,1.29,1.50,NA,NA,1.10,1.31,NA,19.61,0.56,240.47,0.00,0.00,160.23,NA,NA
2022-03-31 15:00:00,53.70,151.25,1.96,16.81,18.76,20.16,2.00,0.41,135.18,1.31,1.53,NA,NA,1.10,1.32,NA,19.06,0.62,300.14,0.00,0.00,128.85,NA,NA
2022-03-31 16:00:00,53.00,152.36,3.10,18.45,21.55,23.75,1.81,0.41,125.24,1.30,1.52,NA,NA,1.10,1.36,NA,21.94,0.57,308.45,0.00,0.00,114.70,NA,NA
2022-03-31 17:00:00,53.27,151.51,2.11,23.42,25.54,27.85,1.72,0.41,93.32,1.32,1.50,NA,NA,1.08,1.30,NA,28.28,0.47,299.73,0.00,0.00,106.00,NA,NA
2022-03-31 18:00:00,56.59,141.04,1.78,24.73,26.51,29.21,1.57,0.40,75.31,1.30,1.50,NA,NA,1.09,1.29,NA,36.81,0.47,271.44,0.00,0.00,88.37,NA,NA
2022-03-31 19:00:00,58.00,150.38,2.52,22.57,25.08,28.48,1.53,0.41,72.93,1.30,1.48,NA,NA,1.08,1.32,NA,40.90,0.64,272.63,0.00,0.00,86.48,NA,NA
2022-03-31 20:00:00,57.04,146.08,2.55,15.52,18.07,24.07,1.56,0.41,40.96,1.30,1.51,NA,NA,1.09,1.29,NA,42.50,0.64,268.79,0.00,0.00,87.35,NA,NA
2022-03-31 21:00:00,52.13,139.42,2.53,13.27,15.80,20.22,1.57,0.40,41.17,1.30,1.49,NA,NA,1.09,1.29,NA,44.04,0.62,272.31,0.00,0.00,87.75,NA,NA
2022-03-31 22:00:00,48.37,137.61,2.68,15.46,18.13,21.72,1.57,0.41,39.52,1.31,1.51,NA,NA,1.10,1.32,NA,48.51,0.28,276.24,0.00,0.00,90.87,NA,NA
2022-03-31 23:00:00,49.22,136.55,2.85,13.03,15.88,21.18,1.56,0.41,24.55,1.29,1.49,NA,NA,1.08,1.27,NA,51.45,0.32,261.15,0.00,0.00,92.27,NA,NA
2022-04-01 00:00:00,57.62,140.20,3.36,12.48,15.85,21.48,1.60,0.41,18.30,1.31,1.52,NA,NA,1.07,1.31,NA,55.19,0.36,250.10,0.00,0.00,91.30,NA,NA
2022-04-01 01:00:00,66.32,158.76,3.01,12.60,15.60,21.02,1.58,0.41,20.23,1.28,1.50,NA,NA,1.09,1.34,NA,55.17,0.42,253.44,0.00,0.00,91.72,NA,NA
2022-04-01 02:00:00,62.11,159.75,2.50,12.43,14.87,21.17,1.58,0.41,18.30,1.31,1.50,NA,NA,1.09,1.32,NA,54.48,0.62,266.19,0.00,0.00,90.65,NA,NA
2022-04-01 03:00:00,59.98,156.14,2.83,11.70,14.54,21.13,1.60,0.41,16.57,1.32,1.49,NA,NA,1.11,1.27,NA,56.64,0.57,257.24,0.00,0.00,90.15,NA,NA
2022-04-01 04:00:00,61.54,147.70,2.93,11.84,14.77,21.24,1.59,0.41,18.16,1.27,1.49,NA,NA,1.09,1.30,NA,57.46,0.66,265.62,0.00,0.00,93.08,NA,NA
2022-04-01 05:00:00,60.13,143.98,3.62,11.41,15.04,21.25,1.59,0.41,20.16,1.30,1.50,NA,NA,1.10,1.34,NA,54.10,0.65,265.88,0.00,0.00,94.25,NA,NA
2022-04-01 06:00:00,56.50,136.45,3.23,12.30,15.52,18.89,1.69,0.41,13.19,1.31,1.50,NA,NA,1.10,1.30,NA,53.35,0.46,261.47,0.00,0.00,99.52,NA,NA
2022-04-01 07:00:00,57.45,128.37,4.06,16.33,20.38,24.63,1.63,0.41,15.95,1.30,1.51,NA,NA,1.12,1.32,NA,48.75,0.46,258.10,0.00,0.00,128.00,NA,NA
2022-04-01 08:00:00,54.00,130.34,3.29,15.92,19.21,23.32,1.67,0.41,24.65,1.31,1.50,NA,NA,1.11,1.28,NA,44.41,0.62,273.81,0.00,0.00,156.75,NA,NA
2022-04-01 09:00:00,59.96,148.84,2.75,19.78,22.54,25.58,2.08,0.42,59.06,1.30,1.50,NA,NA,1.10,1.30,NA,35.11,0.54,274.27,0.00,0.00,298.82,NA,NA
2022-04-01 10:00:00,56.38,153.15,2.40,22.51,24.91,26.12,2.29,0.41,106.40,1.32,1.50,NA,NA,1.10,1.30,NA,27.47,0.64,257.99,0.00,0.00,477.42,NA,NA
2022-04-01 11:00:00,56.03,161.73,2.08,18.12,20.20,21.30,2.16,0.41,113.96,1.32,1.49,NA,NA,1.12,1.33,NA,20.80,0.73,259.85,0.00,0.00,581.42,NA,NA
2022-04-01 12:00:00,53.28,177.90,2.21,10.76,12.98,13.81,1.89,0.41,110.93,1.27,1.51,NA,NA,1.08,1.28,NA,15.43,0.84,254.27,0.00,0.00,539.25,NA,NA
2022-04-01 13:00:00,45.45,158.32,22.13,46.38,68.49,60.31,1.85,0.40,56.63,1.30,1.52,NA,NA,1.13,1.29,NA,12.08,0.84,255.48,0.00,0.00,454.58,NA,NA
2022-04-01 14:00:00,40.72,115.41,8.00,39.49,47.47,42.95,1.87,0.40,101.41,1.30,1.48,NA,NA,1.09,1.30,NA,13.52,0.59,278.84,0.00,0.00,160.42,NA,NA
2022-04-01 15:00:00,35.52,96.78,2.10,11.73,13.82,14.62,1.77,0.40,120.45,1.31,1.48,NA,NA,1.11,1.33,NA,13.72,0.69,275.00,0.00,0.00,117.10,NA,NA
2022-04-01 16:00:00,37.47,49.52,2.46,12.82,15.29,16.06,1.83,0.40,132.09,1.31,1.48,NA,NA,1.14,1.30,NA,16.00,0.70,274.25,0.00,0.00,109.30,NA,NA
2022-04-01 17:00:00,40.96,118.48,1.97,22.04,24.01,25.01,1.82,0.42,115.64,1.32,1.50,NA,NA,1.07,1.29,NA,21.08,0.50,274.86,0.00,0.00,98.45,NA,NA
2022-04-01 18:00:00,40.05,135.50,2.17,28.90,31.07,30.95,1.78,0.42,79.75,1.32,1.50,NA,NA,1.10,1.28,NA,29.16,0.34,268.16,0.00,0.00,81.72,NA,NA
2022-04-01 19:00:00,41.50,129.34,2.72,27.18,29.89,30.04,1.73,0.42,37.20,1.28,1.51,NA,NA,1.09,1.30,NA,31.14,0.29,276.66,0.00,0.00,83.62,NA,NA
2022-04-01 20:00:00,38.30,125.79,3.02,32.40,35.42,35.83,1.69,0.41,27.96,1.29,1.51,NA,NA,1.12,1.29,NA,36.21,0.12,292.53,0.00,0.00,87.18,NA,NA
2022-04-01 21:00:00,42.37,124.47,3.90,42.30,46.19,44.72,1.74,0.42,28.04,1.28,1.50,NA,NA,1.11,1.31,NA,38.52,0.30,269.83,0.00,0.00,87.45,NA,NA
2022-04-01 22:00:00,37.55,124.88,3.76,19.68,23.44,29.17,1.72,0.42,22.40,1.29,1.51,NA,NA,1.10,1.31,NA,38.97,0.58,244.81,0.00,0.00,86.85,NA,NA
2022-04-01 23:00:00,37.92,128.48,4.46,24.41,28.87,32.25,1.70,0.42,22.60,1.27,1.53,NA,NA,1.08,1.30,NA,45.31,0.18,327.13,0.00,0.00,92.83,NA,NA
2022-04-02 00:00:00,44.88,131.98,4.42,21.52,25.95,30.54,1.67,0.41,15.02,1.31,1.50,NA,NA,1.12,1.32,NA,52.11,0.12,247.25,0.00,0.00,95.50,NA,NA
2022-04-02 01:00:00,50.69,142.26,6.00,19.12,25.12,28.44,1.69,0.41,9.23,1.32,1.50,NA,NA,1.11,1.28,NA,54.85,0.14,196.37,0.00,0.00,97.18,NA,NA
2022-04-02 02:00:00,52.49,138.26,5.29,26.90,32.18,35.74,1.64,0.40,10.57,1.29,1.51,NA,NA,1.11,1.28,NA,57.44,0.13,278.01,0.00,0.00,97.60,NA,NA
2022-04-02 03:00:00,58.38,142.13,4.94,21.33,26.26,31.12,1.62,0.41,10.62,1.29,1.50,NA,NA,1.07,1.28,NA,59.78,0.14,307.03,0.00,0.00,97.88,NA,NA
2022-04-02 04:00:00,59.54,135.98,6.11,18.84,24.95,29.18,1.60,0.41,8.65,1.29,1.50,NA,NA,1.08,1.29,NA,61.86,0.18,301.89,0.00,0.00,97.58,NA,NA
2022-04-02 05:00:00,64.55,144.53,6.84,25.39,32.24,34.71,1.59,0.41,8.98,1.29,1.51,NA,NA,1.12,1.31,NA,60.71,0.40,341.12,0.00,0.00,104.75,NA,NA
2022-04-02 06:00:00,76.56,179.15,6.58,19.20,25.78,31.39,1.59,0.41,12.61,1.28,1.51,NA,NA,1.10,1.29,NA,55.46,0.56,347.64,0.00,0.00,113.00,NA,NA
2022-04-02 07:00:00,83.77,206.07,5.67,16.30,21.97,27.67,1.62,0.41,12.34,1.32,1.50,NA,NA,1.08,1.30,NA,56.74,0.12,190.01,0.00,0.00,128.45,NA,NA
2022-04-02 08:00:00,81.64,206.15,4.92,20.64,25.55,29.17,1.93,0.40,37.34,1.30,1.49,NA,NA,1.07,1.31,NA,44.82,0.31,80.42,0.00,0.00,147.45,NA,NA
2022-04-02 09:00:00,83.30,199.48,2.53,35.68,38.21,38.09,3.14,0.40,107.20,1.27,1.48,NA,NA,1.13,1.31,NA,31.00,0.35,132.87,0.00,0.00,275.88,NA,NA
2022-04-02 10:00:00,76.55,197.86,2.12,20.71,22.82,24.34,3.32,0.40,127.52,1.31,1.49,NA,NA,1.11,1.32,NA,22.04,0.42,163.17,0.00,0.00,470.48,NA,NA
2022-04-02 11:00:00,65.22,171.93,2.85,11.59,14.44,18.47,2.33,0.40,54.17,1.30,1.51,NA,NA,1.09,1.33,NA,12.14,0.48,233.67,0.00,0.00,602.92,NA,NA
2022-04-02 12:00:00,50.41,134.29,2.04,8.61,10.62,13.50,1.99,0.40,83.21,1.27,1.50,NA,NA,1.08,1.27,NA,11.52,0.53,167.67,0.00,0.00,563.80,NA,NA
2022-04-02 13:00:00,42.92,118.67,2.26,7.88,10.14,13.96,1.80,0.40,67.30,1.30,1.50,NA,NA,1.09,1.29,NA,11.13,0.33,242.83,0.00,0.00,434.68,NA,NA
2022-04-02 14:00:00,34.90,96.29,2.93,11.19,14.12,17.98,1.74,0.40,56.24,1.30,1.50,NA,NA,1.11,1.30,NA,10.47,0.43,229.56,0.00,0.00,148.75,NA,NA
2022-04-02 15:00:00,34.56,67.23,2.71,7.05,9.76,11.95,1.69,0.39,106.30,1.29,1.51,NA,NA,1.10,1.31,NA,10.46,0.54,223.92,0.00,0.00,118.47,NA,NA
2022-04-02 16:00:00,35.56,75.28,2.45,11.15,13.61,15.14,1.72,0.39,107.82,1.28,1.48,NA,NA,1.14,1.31,NA,12.04,0.42,276.18,0.00,0.00,106.35,NA,NA
2022-04-02 17:00:00,34.68,75.65,2.46,36.88,39.34,36.55,1.72,0.40,69.50,1.29,1.49,NA,NA,1.06,1.30,NA,16.21,0.24,175.02,0.00,0.00,102.22,NA,NA
2022-04-02 18:00:00,39.74,93.28,23.99,76.68,100.66,87.22,1.74,0.42,12.49,1.32,1.52,NA,NA,1.11,1.30,NA,24.27,0.24,265.37,0.00,0.00,91.50,NA,NA
2022-04-02 19:00:00,71.91,289.10,71.46,89.88,161.35,132.21,1.80,0.44,9.41,1.30,1.50,NA,NA,1.09,1.32,NA,27.76,0.34,271.38,0.00,0.00,98.32,NA,NA
2022-04-02 20:00:00,71.21,251.66,53.55,86.42,139.97,116.40,1.87,0.43,11.28,1.29,1.50,NA,NA,1.10,1.33,NA,22.32,0.62,8.38,0.00,0.00,105.28,NA,NA
2022-04-02 21:00:00,65.59,211.37,9.99,48.26,58.19,55.61,1.99,0.41,26.57,1.28,1.48,NA,NA,1.12,1.34,NA,21.08,0.67,29.27,0.00,0.00,102.25,NA,NA
2022-04-02 22:00:00,62.41,170.28,3.46,38.13,41.60,39.99,3.35,0.40,57.37,1.30,1.51,NA,NA,1.10,1.32,NA,21.67,0.59,51.16,0.00,0.00,98.60,NA,NA
2022-04-02 23:00:00,54.11,150.22,2.84,28.92,31.76,31.63,4.62,0.40,64.81,1.27,1.51,NA,NA,1.10,1.31,NA,21.83,0.45,60.03,0.00,0.00,96.60,NA,NA
2022-04-03 00:00:00,52.70,138.08,4.88,24.83,29.71,31.90,3.00,0.40,40.88,1.30,1.49,NA,NA,1.10,1.29,NA,27.82,0.51,85.12,0.00,0.00,93.50,NA,NA
2022-04-03 01:00:00,53.94,133.32,2.86,19.28,22.15,25.88,2.46,0.40,68.85,1.32,1.50,NA,NA,1.13,1.27,NA,30.45,0.39,83.99,0.00,0.00,96.07,NA,NA
2022-04-03 02:00:00,54.02,132.60,4.12,15.44,19.57,23.76,2.22,0.40,70.44,1.30,1.50,NA,NA,1.10,1.27,NA,28.95,0.50,77.46,0.00,0.00,95.00,NA,NA
2022-04-03 03:00:00,51.06,133.16,4.31,16.23,20.54,26.65,2.04,0.40,45.87,1.33,1.51,NA,NA,1.08,1.35,NA,29.40,0.46,68.54,0.00,0.00,96.65,NA,NA
2022-04-03 04:00:00,47.56,110.25,3.22,14.02,17.24,22.27,1.95,0.40,49.17,1.31,1.51,NA,NA,1.09,1.35,NA,31.02,0.48,68.44,0.00,0.00,96.28,NA,NA
2022-04-03 05:00:00,47.09,102.48,3.29,16.06,19.34,24.83,1.93,0.40,36.80,1.30,1.50,NA,NA,1.10,1.27,NA,33.86,0.39,55.77,0.00,0.00,98.52,NA,NA
2022-04-03 06:00:00,47.01,95.65,3.25,17.48,20.73,25.17,1.91,0.40,30.24,1.29,1.52,NA,NA,1.06,1.27,NA,33.70,0.43,72.55,0.00,0.00,106.60,NA,NA
2022-04-03 07:00:00,45.16,96.48,3.07,19.09,22.16,26.00,2.02,0.40,42.61,1.30,1.49,NA,NA,1.10,1.31,NA,32.78,0.54,74.34,0.00,0.00,131.52,NA,NA
2022-04-03 08:00:00,48.62,104.02,3.10,18.66,21.76,24.83,2.20,0.40,64.74,1.27,1.50,NA,NA,1.10,1.30,NA,29.35,0.66,85.10,0.00,0.00,154.62,NA,NA
2022-04-03 09:00:00,52.53,112.07,2.40,17.08,19.48,22.99,2.26,0.40,99.63,1.28,1.52,NA,NA,1.15,1.31,NA,25.94,0.61,100.98,0.00,0.00,236.68,NA,NA
2022-04-03 10:00:00,50.78,118.13,2.38,12.68,15.06,19.35,2.23,0.40,118.68,1.31,1.50,NA,NA,1.08,1.30,NA,20.26,0.48,125.60,0.00,0.00,433.60,NA,NA
2022-04-03 11:00:00,46.12,119.07,1.87,11.58,13.45,17.86,2.30,0.40,128.43,1.28,1.52,NA,NA,1.12,1.31,NA,17.54,0.62,112.82,0.00,0.00,542.33,NA,NA
2022-04-03 12:00:00,42.49,119.17,2.48,10.84,13.32,17.21,2.30,0.39,134.85,1.31,1.50,NA,NA,1.13,1.29,NA,15.04,0.68,103.88,0.00,0.00,509.02,NA,NA
2022-04-03 13:00:00,37.71,117.33,2.08,10.82,12.90,16.60,2.24,0.40,112.83,1.28,1.50,NA,NA,1.10,1.33,NA,13.50,0.61,93.89,0.00,0.00,418.50,NA,NA
2022-04-03 14:00:00,42.67,119.15,2.56,8.15,10.71,14.27,2.08,0.39,129.11,1.29,1.51,NA,NA,1.09,1.27,NA,11.91,0.44,133.37,0.00,0.00,194.75,NA,NA
2022-04-03 15:00:00,40.51,112.57,2.36,7.06,9.41,11.78,2.04,0.39,153.54,1.30,1.50,NA,NA,1.10,1.31,NA,11.45,0.39,110.11,0.00,0.00,125.95,NA,NA
