Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 23:00:00,65.01,144.76,12.32,29.60,41.97,75.17,4.55,1.04,11.44,3.09,2.00,NA,1.54,1.76,1.80,NA,95.85,0.24,61.42,0.00,0.00,131.95,NA,NA
2021-01-02 00:00:00,65.91,137.60,11.72,27.75,37.55,68.36,4.72,1.15,10.89,3.00,2.03,NA,1.51,1.74,1.83,NA,95.68,0.30,103.76,0.00,0.00,132.80,NA,NA
2021-01-02 01:00:00,67.02,136.41,13.20,27.50,40.70,74.33,4.77,1.23,8.94,3.08,2.00,NA,1.55,1.77,1.71,NA,95.59,0.32,244.44,0.38,1.50,134.55,NA,NA
2021-01-02 02:00:00,63.44,127.29,10.88,27.70,38.57,71.88,4.80,1.25,8.56,2.91,2.00,NA,1.50,1.77,1.81,NA,95.36,0.23,189.60,0.00,0.00,120.38,NA,NA
2021-01-02 03:00:00,64.08,124.50,11.52,29.35,40.80,73.06,4.82,1.28,9.68,3.07,2.01,NA,1.47,1.76,1.74,NA,95.38,0.37,295.58,0.00,0.00,128.38,NA,NA
2021-01-02 04:00:00,68.82,130.16,9.52,27.62,35.12,65.43,4.86,1.26,6.79,2.96,1.99,NA,1.48,1.74,1.77,NA,95.89,0.24,168.71,0.00,0.00,124.85,NA,NA
2021-01-02 05:00:00,71.16,133.99,13.62,26.45,38.70,70.62,4.88,1.23,4.82,3.04,2.03,NA,1.44,1.76,1.76,NA,95.92,0.29,251.35,0.00,0.00,128.32,NA,NA
2021-01-02 06:00:00,67.39,131.12,13.52,28.00,41.35,73.68,5.02,1.19,6.06,3.04,2.04,NA,1.51,1.78,1.70,NA,95.89,0.36,230.00,0.00,0.00,120.90,NA,NA
2021-01-02 07:00:00,67.53,133.79,11.35,25.55,35.02,65.59,5.00,1.14,4.56,2.92,1.94,NA,1.52,1.78,1.74,NA,95.96,0.42,323.60,0.00,0.00,127.10,NA,NA
2021-01-02 08:00:00,68.89,134.49,16.50,26.12,42.60,78.95,5.62,1.34,4.16,2.86,1.99,NA,1.50,1.76,1.73,NA,95.71,0.30,323.68,0.00,0.00,147.48,NA,NA
2021-01-02 09:00:00,72.98,143.10,17.12,27.25,44.42,82.23,6.58,1.50,3.44,3.00,2.01,NA,1.52,1.78,1.81,NA,95.63,0.18,174.27,0.06,0.25,143.50,NA,NA
2021-01-02 10:00:00,82.12,163.58,16.95,30.18,45.95,83.66,7.15,1.69,3.95,2.98,2.03,NA,1.54,1.77,1.75,NA,95.94,0.47,100.82,0.00,0.00,181.65,NA,NA
2021-01-02 11:00:00,92.00,181.80,11.68,30.62,41.68,75.62,7.02,1.37,4.50,3.11,1.99,NA,1.44,1.75,1.72,NA,95.90,0.30,39.49,0.00,0.00,172.35,NA,NA
2021-01-02 12:00:00,98.26,183.06,11.92,31.22,42.53,79.43,7.38,1.41,6.73,3.04,2.01,NA,1.48,1.75,1.78,NA,95.76,0.38,29.78,0.00,0.00,163.60,NA,NA
2021-01-02 13:00:00,100.38,186.38,11.25,30.78,41.45,78.00,8.37,1.14,8.73,3.07,2.02,NA,1.50,1.74,1.78,NA,95.60,0.42,82.34,0.00,0.00,144.75,NA,NA
2021-01-02 14:00:00,91.65,177.22,6.20,31.28,25.52,55.90,8.90,0.53,15.30,2.22,1.47,NA,1.10,1.33,1.39,NA,95.15,0.41,80.31,0.00,0.00,177.70,NA,NA
2021-01-02 15:00:00,83.16,167.09,12.08,33.20,44.75,82.05,123.97,0.95,11.39,2.97,1.97,NA,1.50,1.76,1.83,NA,95.04,0.43,220.94,0.00,0.00,156.73,NA,NA
2021-01-02 16:00:00,79.71,160.50,9.15,30.65,37.52,70.90,8.08,0.99,9.46,3.00,2.05,NA,1.49,1.76,1.75,NA,95.29,0.32,17.68,0.00,0.00,121.58,NA,NA
2021-01-02 17:00:00,75.91,161.50,14.22,32.78,46.18,81.16,8.41,1.37,5.15,2.97,1.99,NA,1.55,1.76,1.79,NA,95.68,0.36,168.19,0.00,0.00,103.58,NA,NA
2021-01-02 18:00:00,78.66,162.91,16.12,30.60,46.18,83.22,7.66,1.66,3.30,2.96,1.98,NA,1.47,1.77,1.81,NA,95.81,0.19,237.34,0.00,0.00,104.70,NA,NA
2021-01-02 19:00:00,83.44,165.41,19.88,29.83,48.95,88.71,7.49,1.79,3.47,3.02,2.01,NA,1.48,1.76,1.73,NA,95.81,0.60,323.95,0.00,0.00,107.35,NA,NA
2021-01-02 20:00:00,86.38,163.91,13.58,30.05,43.02,78.39,8.49,1.32,3.48,2.98,2.02,NA,1.54,1.76,1.81,NA,95.66,0.45,187.61,0.00,0.00,103.62,NA,NA
2021-01-02 21:00:00,90.50,166.54,14.08,34.57,48.58,86.66,11.34,1.30,3.68,2.94,1.97,NA,1.52,1.76,1.77,NA,95.40,0.23,88.48,0.00,0.00,105.90,NA,NA
2021-01-02 22:00:00,82.29,166.55,15.47,33.28,47.70,84.86,9.54,1.39,3.31,3.02,2.05,NA,1.54,1.76,1.81,NA,95.62,0.25,232.47,0.00,0.00,115.80,NA,NA
2021-01-02 23:00:00,80.42,165.29,13.52,31.15,43.88,78.18,9.93,1.46,3.19,3.01,2.01,NA,1.48,1.74,1.74,NA,95.83,0.23,56.54,0.00,0.00,101.32,NA,NA
2021-01-03 00:00:00,86.29,169.94,12.10,31.95,43.20,79.21,13.55,1.45,4.19,2.90,2.00,NA,1.45,1.76,1.77,NA,95.65,0.41,87.87,0.00,0.00,80.00,NA,NA
2021-01-03 01:00:00,88.52,177.29,10.60,29.02,38.47,69.96,12.24,1.32,9.72,2.88,1.98,NA,1.53,1.76,1.77,NA,95.51,0.64,99.04,0.00,0.00,106.88,NA,NA
2021-01-03 02:00:00,86.89,173.98,11.00,28.67,38.78,72.13,10.57,1.21,15.54,3.13,2.01,NA,1.55,1.74,1.81,NA,95.40,0.49,100.39,0.00,0.00,113.55,NA,NA
2021-01-03 03:00:00,85.14,159.04,15.95,29.55,45.45,82.71,10.16,1.12,14.66,2.99,2.03,NA,1.49,1.76,1.81,NA,95.10,0.60,109.47,0.00,0.00,106.30,NA,NA
2021-01-03 04:00:00,84.06,161.33,11.90,26.48,36.80,70.66,11.16,1.38,15.01,3.01,2.00,NA,1.48,1.78,1.69,NA,95.16,0.60,108.72,0.00,0.00,116.93,NA,NA
2021-01-03 05:00:00,83.38,165.94,11.48,26.15,36.28,69.35,10.87,1.56,11.96,2.99,2.01,NA,1.47,1.75,1.76,NA,95.48,0.47,115.77,0.00,0.00,115.30,NA,NA
2021-01-03 06:00:00,83.54,165.68,11.72,27.98,39.32,71.87,14.31,1.55,11.55,3.01,1.98,NA,1.54,1.76,1.82,NA,95.50,0.46,111.30,0.00,0.00,96.78,NA,NA
2021-01-03 07:00:00,84.61,166.82,12.10,28.20,39.78,73.21,14.62,1.57,10.20,3.05,1.96,NA,1.44,1.73,1.82,NA,95.47,0.60,118.75,0.00,0.00,119.40,NA,NA
2021-01-03 08:00:00,91.25,170.18,9.25,27.62,35.83,66.94,15.18,1.24,14.30,2.94,1.98,NA,1.48,1.76,1.85,NA,95.30,0.98,122.61,0.00,0.00,209.50,NA,NA
2021-01-03 09:00:00,93.19,168.45,15.50,27.30,42.80,77.86,12.84,0.98,20.34,2.83,2.01,NA,1.50,1.77,1.78,NA,94.55,1.10,122.23,0.00,0.00,204.20,NA,NA
2021-01-03 10:00:00,80.05,155.55,11.02,27.40,36.67,66.62,11.03,0.86,27.04,3.10,2.01,NA,1.53,1.76,1.86,NA,81.24,1.30,121.90,0.00,0.00,284.65,NA,NA
2021-01-03 11:00:00,77.34,138.44,7.62,25.95,31.98,59.53,10.38,0.91,32.51,3.00,2.00,NA,1.47,1.75,1.76,NA,81.24,1.40,110.58,0.00,0.00,296.88,NA,NA
2021-01-03 12:00:00,69.75,127.98,9.00,24.58,32.92,62.04,9.94,1.33,33.92,3.10,2.02,NA,1.53,1.76,1.73,NA,84.86,1.26,104.30,0.00,0.00,267.98,NA,NA
2021-01-03 13:00:00,65.73,123.80,10.35,25.58,35.38,64.69,9.40,1.34,34.82,3.10,2.01,NA,1.57,1.76,1.81,NA,88.26,1.22,115.21,0.00,0.00,223.30,NA,NA
2021-01-03 14:00:00,62.70,116.68,9.32,24.65,33.22,62.69,9.16,0.98,32.50,3.03,2.07,NA,1.50,1.76,1.76,NA,89.69,1.26,133.48,0.00,0.00,190.45,NA,NA
2021-01-03 15:00:00,52.30,99.08,16.95,26.15,43.05,77.04,8.61,0.73,31.56,2.92,2.02,NA,1.53,1.78,1.83,NA,90.72,1.10,134.13,0.00,0.00,150.02,NA,NA
2021-01-03 16:00:00,45.80,88.21,10.20,27.08,35.17,64.42,7.57,0.92,28.67,3.02,1.95,NA,1.48,1.76,1.81,NA,94.56,0.71,132.59,0.00,0.00,111.45,NA,NA
2021-01-03 17:00:00,45.35,81.24,7.55,25.82,31.65,59.99,7.01,0.86,21.42,3.00,2.01,NA,1.45,1.77,1.80,NA,95.66,0.40,163.96,0.00,0.00,92.40,NA,NA
2021-01-03 18:00:00,36.30,78.09,11.00,28.90,39.00,69.88,6.77,1.00,11.54,3.06,2.01,NA,1.51,1.75,1.89,NA,95.76,0.25,180.18,0.00,0.00,91.93,NA,NA
2021-01-03 19:00:00,34.91,80.78,21.75,31.55,53.22,91.79,6.43,1.46,3.30,2.95,1.99,NA,1.50,1.78,1.87,NA,95.86,0.29,244.92,0.00,0.00,94.60,NA,NA
2021-01-03 20:00:00,39.93,85.42,21.25,31.52,52.58,90.38,6.23,1.41,3.23,2.97,1.97,NA,1.48,1.78,1.72,NA,95.84,0.12,178.46,0.00,0.00,105.22,NA,NA
2021-01-03 21:00:00,37.68,99.50,25.78,31.48,57.22,97.99,6.03,1.47,3.19,3.10,2.00,NA,1.55,1.76,1.75,NA,95.52,0.33,328.70,0.00,0.00,129.57,NA,NA
2021-01-03 22:00:00,41.40,107.52,15.10,31.90,44.85,77.90,5.79,0.99,3.61,3.03,2.01,NA,1.53,1.76,1.84,NA,95.62,0.34,271.34,0.00,0.00,127.42,NA,NA
2021-01-03 23:00:00,44.12,100.73,12.98,28.15,39.80,71.18,5.54,0.71,3.38,3.00,2.05,NA,1.45,1.78,1.80,NA,95.84,0.11,199.30,0.00,0.00,123.93,NA,NA
2021-01-04 00:00:00,41.12,99.03,9.55,29.28,38.03,69.03,6.97,0.86,3.39,3.02,2.05,NA,1.53,1.74,1.82,NA,95.84,0.25,65.36,0.00,0.00,109.55,NA,NA
2021-01-04 01:00:00,37.08,95.56,13.12,27.75,40.12,71.52,7.05,0.78,3.28,2.99,2.00,NA,1.53,1.76,1.79,NA,95.88,0.19,120.04,0.00,0.00,99.05,NA,NA
2021-01-04 02:00:00,37.39,91.71,12.62,26.20,38.55,69.52,6.36,0.77,3.22,3.00,2.02,NA,1.54,1.78,1.73,NA,95.82,0.20,128.50,0.00,0.00,119.52,NA,NA
2021-01-04 03:00:00,38.77,83.84,13.18,25.58,38.70,71.07,7.34,0.64,6.07,2.99,1.96,NA,1.54,1.75,1.70,NA,95.48,0.32,61.27,0.00,0.00,116.95,NA,NA
2021-01-04 04:00:00,42.52,77.82,12.60,27.55,39.45,71.75,8.41,0.70,6.82,3.01,1.97,NA,1.57,1.76,1.80,NA,95.57,0.38,105.20,0.00,0.00,125.57,NA,NA
2021-01-04 05:00:00,43.48,71.14,10.65,25.65,35.33,64.72,8.48,0.66,9.98,2.99,2.02,NA,1.47,1.76,1.69,NA,95.74,0.55,96.56,0.00,0.00,127.50,NA,NA
2021-01-04 06:00:00,36.43,63.85,8.72,25.25,32.47,59.72,8.41,0.73,8.28,3.05,2.00,NA,1.49,1.75,1.74,NA,95.78,0.44,135.92,0.00,0.00,116.10,NA,NA
2021-01-04 07:00:00,34.70,56.02,11.28,25.20,35.67,63.86,8.02,0.80,6.88,2.94,2.02,NA,1.50,1.76,1.74,NA,95.77,0.50,126.39,0.00,0.00,133.55,NA,NA
2021-01-04 08:00:00,35.13,56.03,13.50,25.02,38.42,69.74,10.16,0.89,9.20,2.97,1.98,NA,1.51,1.77,1.80,NA,95.55,0.90,120.38,0.00,0.00,184.00,NA,NA
2021-01-04 09:00:00,32.02,57.08,16.32,27.78,44.10,78.35,11.02,0.89,10.64,2.99,1.99,NA,1.49,1.76,1.76,NA,95.08,0.96,122.05,0.00,0.00,200.30,NA,NA
2021-01-04 10:00:00,29.09,57.04,10.72,24.52,32.72,61.91,9.83,0.78,17.41,3.07,2.74,NA,1.63,1.78,3.47,NA,95.13,1.02,130.34,0.00,0.00,278.10,NA,NA
2021-01-04 11:00:00,30.66,56.78,6.40,24.08,28.98,54.47,8.55,0.65,21.93,2.98,2.00,NA,1.54,1.75,1.82,NA,92.40,0.90,128.42,0.00,0.00,347.00,NA,NA
2021-01-04 12:00:00,27.83,60.36,11.75,23.52,34.78,64.37,8.74,0.54,30.61,3.01,2.00,NA,1.50,1.77,1.78,NA,79.20,0.61,160.61,0.00,0.00,266.15,NA,NA
2021-01-04 13:00:00,23.28,56.16,8.60,23.68,32.10,60.16,8.42,0.58,31.79,2.92,2.09,NA,1.50,1.76,1.72,NA,70.74,0.57,99.42,0.00,0.00,164.68,NA,NA
2021-01-04 14:00:00,20.64,51.74,10.77,24.15,34.92,64.59,7.96,0.57,31.24,3.01,2.00,NA,1.53,1.75,1.74,NA,73.43,0.45,62.07,0.00,0.00,158.10,NA,NA
2021-01-04 15:00:00,20.32,53.90,18.27,26.90,45.12,81.18,8.49,0.56,27.53,2.93,1.99,NA,1.46,1.77,1.73,NA,82.43,0.44,106.00,0.00,0.00,143.45,NA,NA
2021-01-04 16:00:00,17.29,56.79,8.83,30.20,38.12,70.99,7.84,0.74,20.76,3.14,2.00,NA,1.56,1.74,1.75,NA,91.72,0.19,310.78,0.00,0.00,131.60,NA,NA
2021-01-04 17:00:00,17.63,65.13,11.25,29.52,40.47,74.89,7.13,1.58,7.08,3.11,1.97,NA,1.50,1.78,1.77,NA,95.26,0.18,211.90,0.00,0.00,112.65,NA,NA
2021-01-04 18:00:00,24.33,74.68,10.78,30.00,40.70,72.26,8.06,1.17,14.10,3.02,2.02,NA,1.48,1.76,1.81,NA,95.35,0.36,167.08,0.00,0.00,110.08,NA,NA
2021-01-04 19:00:00,30.62,77.24,9.38,26.05,35.30,65.82,8.36,1.01,19.58,2.96,2.02,NA,1.49,1.75,1.71,NA,95.34,0.54,134.12,0.00,0.00,110.90,NA,NA
2021-01-04 20:00:00,32.80,73.68,9.28,29.90,38.75,70.68,7.18,1.09,9.18,3.01,2.06,NA,1.46,1.76,1.80,NA,95.55,0.20,209.88,0.00,0.00,108.70,NA,NA
2021-01-04 21:00:00,30.72,78.09,16.92,27.25,44.20,80.15,7.15,0.73,13.47,2.99,2.07,NA,1.47,1.75,1.67,NA,95.22,0.47,74.30,0.00,0.00,110.90,NA,NA
2021-01-04 22:00:00,25.88,74.61,11.62,26.98,37.60,69.14,6.75,0.36,22.00,2.99,2.00,NA,1.45,1.78,1.72,NA,95.21,0.56,114.54,0.00,0.00,111.70,NA,NA
2021-01-04 23:00:00,27.64,59.78,8.88,23.12,30.78,59.60,6.02,0.23,21.28,2.94,2.01,NA,1.53,1.76,1.76,NA,95.30,0.71,180.24,0.00,0.00,110.95,NA,NA
2021-01-05 00:00:00,24.12,47.42,9.12,23.60,32.12,59.21,5.79,0.31,23.15,2.96,2.02,NA,1.47,1.76,1.69,NA,94.41,0.32,159.78,0.00,0.00,110.52,NA,NA
2021-01-05 01:00:00,17.12,39.39,11.00,22.10,32.58,61.28,5.73,0.25,24.05,3.02,1.95,NA,1.51,1.75,1.81,NA,94.21,0.49,140.42,0.00,0.00,113.28,NA,NA
2021-01-05 02:00:00,12.47,31.44,10.62,21.85,31.72,60.04,5.43,0.22,28.70,3.03,2.02,NA,1.49,1.75,1.76,NA,86.64,1.02,135.07,0.00,0.00,115.12,NA,NA
2021-01-05 03:00:00,9.39,24.34,15.58,23.22,38.80,70.39,5.45,0.21,31.70,2.92,2.00,NA,1.51,1.77,1.77,NA,92.66,0.75,111.01,0.00,0.00,69.88,NA,NA
2021-01-05 04:00:00,10.04,20.07,11.28,25.12,35.75,64.18,5.75,0.32,30.18,3.06,2.00,NA,1.49,1.76,1.78,NA,91.82,0.86,101.11,0.00,0.00,70.10,NA,NA
2021-01-05 05:00:00,11.77,17.67,5.65,21.58,25.52,51.22,5.86,0.37,25.10,3.11,2.03,NA,1.50,1.75,1.82,NA,94.52,0.40,78.10,0.00,0.00,102.45,NA,NA
2021-01-05 06:00:00,9.22,17.68,9.25,22.95,31.65,59.98,5.63,0.46,17.83,2.96,2.01,NA,1.50,1.77,1.74,NA,95.48,0.22,192.89,0.00,0.00,111.88,NA,NA
2021-01-05 07:00:00,7.57,16.17,10.50,22.92,32.25,59.50,5.66,0.56,14.95,2.93,2.02,NA,1.50,1.75,1.64,NA,95.52,0.76,169.88,0.00,0.00,114.78,NA,NA
2021-01-05 08:00:00,5.30,17.87,9.40,24.20,32.72,60.47,5.85,0.58,18.28,2.92,2.00,NA,1.45,1.75,1.80,NA,95.37,1.20,119.43,0.06,0.25,123.88,NA,NA
2021-01-05 09:00:00,3.74,19.45,15.25,24.38,39.68,72.18,6.73,0.56,15.00,3.08,2.03,NA,1.49,1.77,1.73,NA,95.07,0.66,193.58,0.00,0.00,136.02,NA,NA
2021-01-05 10:00:00,4.62,20.00,9.72,25.80,35.48,64.59,7.33,0.56,14.03,3.04,2.01,NA,1.50,1.79,1.81,NA,95.10,0.78,121.64,0.00,0.00,208.48,NA,NA
2021-01-05 11:00:00,12.42,27.27,8.65,23.62,31.45,58.84,6.42,0.73,13.88,3.00,2.02,NA,1.44,1.78,1.84,NA,95.43,0.76,108.00,0.00,0.00,121.68,NA,NA
2021-01-05 12:00:00,18.99,34.52,12.65,23.98,35.55,65.68,6.46,0.59,15.42,2.94,2.04,NA,1.47,1.76,1.78,NA,95.51,0.98,91.26,0.00,0.00,131.52,NA,NA
2021-01-05 13:00:00,15.06,33.61,11.35,23.35,34.52,63.62,6.37,0.57,21.67,2.97,2.02,NA,1.48,1.76,1.80,NA,95.51,1.54,107.82,0.00,0.00,167.70,NA,NA
2021-01-05 14:00:00,10.70,31.58,11.02,23.48,34.08,62.34,6.06,0.51,25.01,3.16,2.03,NA,1.49,1.77,1.82,NA,95.60,1.16,92.51,0.00,0.00,167.38,NA,NA
2021-01-05 15:00:00,8.90,31.59,18.00,24.38,42.28,75.23,6.81,0.41,31.94,2.94,1.94,NA,1.54,1.80,1.80,NA,95.20,1.27,98.00,0.00,0.00,173.80,NA,NA
2021-01-05 16:00:00,14.03,28.40,10.08,24.68,32.78,60.41,6.01,0.53,30.10,2.99,2.03,NA,1.52,1.78,1.82,NA,95.44,1.25,102.29,0.12,0.50,106.75,NA,NA
2021-01-05 17:00:00,24.52,29.52,7.55,24.80,29.22,53.77,5.65,0.59,28.58,3.04,2.03,NA,1.56,1.77,1.78,NA,95.68,0.82,86.06,0.00,0.00,92.65,NA,NA
2021-01-05 18:00:00,NA,24.95,9.95,24.15,33.05,61.36,5.71,0.74,22.51,3.01,1.96,NA,1.52,1.76,1.77,NA,95.76,0.89,90.04,0.31,1.25,107.78,NA,NA
2021-01-05 19:00:00,NA,26.07,11.15,28.12,37.95,66.74,5.15,0.85,15.13,3.05,1.96,NA,1.45,1.78,1.70,NA,95.84,0.44,160.98,0.19,0.75,117.32,NA,NA
2021-01-05 20:00:00,NA,29.54,12.05,24.85,36.12,67.07,5.24,0.64,15.82,2.85,2.02,NA,1.48,1.75,1.78,NA,95.80,0.45,156.67,0.00,0.00,112.55,NA,NA
2021-01-05 21:00:00,NA,30.46,15.35,27.02,42.32,73.42,5.30,0.57,17.48,3.08,1.99,NA,1.46,1.77,1.76,NA,95.46,0.50,170.80,0.00,0.00,109.90,NA,NA
2021-01-05 22:00:00,NA,28.02,13.22,23.02,34.65,64.97,5.47,0.48,16.49,3.10,2.00,NA,1.51,1.73,1.74,NA,95.56,0.71,282.16,0.06,0.25,111.25,NA,NA
2021-01-05 23:00:00,NA,32.71,7.90,22.90,24.30,47.69,5.00,0.47,13.56,2.95,1.93,NA,1.57,1.74,1.72,NA,95.91,0.12,65.93,0.00,0.00,122.00,NA,NA
2021-01-06 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-06 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-06 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-06 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-06 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-06 05:00:00,NA,NA,NA,NA,0.00,NA,NA,0.00,NA,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,NA,NA,NA
2021-01-06 06:00:00,NA,27.17,8.43,21.40,18.20,64.51,0.12,0.01,8.35,1.46,1.01,NA,0.76,0.86,0.93,NA,95.64,0.45,183.42,0.00,0.00,122.45,NA,NA
2021-01-06 07:00:00,NA,NA,18.52,23.88,42.38,74.41,3.52,NA,3.63,2.94,1.98,NA,1.50,1.76,1.75,NA,95.56,0.16,157.35,0.38,1.50,134.68,NA,NA
2021-01-06 08:00:00,NA,NA,0.32,19.80,2.25,18.77,129.76,0.44,16.29,1.56,1.03,NA,0.79,1.74,0.87,NA,95.58,0.31,91.59,0.00,0.00,174.00,NA,NA
