Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-02 01:00:00,56.82,299.40,4.15,8.40,12.52,27.48,6.17,1.83,1.68,2.50,NA,NA,0.87,62.61,10.25,NA,95.24,0.24,62.16,0.00,0.00,153.95,NA,NA
2019-01-02 02:00:00,52.97,292.38,4.15,8.00,12.15,27.57,5.67,1.14,1.72,2.50,NA,NA,0.87,62.59,10.23,NA,95.24,0.19,269.62,0.00,0.00,155.09,NA,NA
2019-01-02 03:00:00,46.55,253.40,3.60,7.95,11.55,27.41,5.37,1.01,1.68,2.50,NA,NA,0.87,62.60,10.24,NA,95.26,0.26,163.20,0.00,0.00,160.14,NA,NA
2019-01-02 04:00:00,43.68,209.45,4.02,8.00,12.03,27.53,5.57,1.10,1.68,2.50,NA,NA,0.87,62.60,10.24,NA,95.10,0.34,266.33,0.00,0.00,160.69,NA,NA
2019-01-02 05:00:00,39.65,180.25,4.10,7.98,12.10,27.48,5.53,1.19,2.16,2.50,NA,NA,0.87,62.59,10.24,NA,94.99,0.76,111.45,0.00,0.00,160.95,NA,NA
2019-01-02 06:00:00,38.38,169.63,4.07,8.00,12.08,27.48,6.21,1.18,8.60,2.50,NA,NA,0.87,62.60,10.24,NA,92.90,1.11,111.79,0.00,0.00,147.05,NA,NA
2019-01-02 07:00:00,38.10,193.47,3.90,8.03,11.90,27.49,7.27,1.33,7.79,2.50,NA,NA,0.87,62.59,10.24,NA,93.61,0.56,195.99,0.00,0.00,144.02,NA,NA
2019-01-02 08:00:00,41.65,194.58,4.45,7.70,12.17,27.63,7.73,1.57,2.81,2.50,NA,NA,0.87,62.60,10.24,NA,94.31,0.18,139.43,0.00,0.00,192.53,NA,NA
2019-01-02 09:00:00,42.62,217.70,3.68,7.92,11.58,27.43,13.32,1.56,8.61,2.50,NA,NA,0.87,62.59,10.23,NA,81.57,0.70,125.72,0.00,0.00,280.39,NA,NA
2019-01-02 10:00:00,44.02,229.85,3.78,7.95,11.75,27.43,16.96,1.36,12.94,2.50,NA,NA,0.87,62.60,10.25,NA,70.86,0.97,118.14,0.00,0.00,358.90,NA,NA
2019-01-02 11:00:00,43.45,234.70,3.77,7.98,11.73,27.47,18.24,1.20,20.05,2.67,NA,NA,0.87,62.59,10.24,NA,58.73,0.86,117.03,0.00,0.00,445.79,NA,NA
2019-01-02 12:00:00,44.75,232.50,3.67,8.15,11.78,27.40,21.08,0.91,27.75,2.72,NA,NA,0.88,62.59,10.25,NA,49.18,0.97,132.61,0.00,0.00,431.89,NA,NA
2019-01-02 13:00:00,43.35,239.97,3.93,8.03,12.00,27.46,19.54,0.89,32.78,2.51,NA,NA,0.88,62.59,10.24,NA,46.78,0.65,129.46,0.00,0.00,238.16,NA,NA
2019-01-02 14:00:00,41.38,230.20,3.82,8.02,11.85,27.42,19.34,0.90,32.54,2.50,NA,NA,0.88,62.60,10.24,NA,47.51,0.32,98.70,0.00,0.00,221.17,NA,NA
2019-01-02 15:00:00,39.00,214.65,4.12,7.90,12.02,27.43,15.56,0.90,23.49,2.51,NA,NA,0.87,62.60,10.24,NA,52.86,0.30,206.40,0.00,0.00,194.90,NA,NA
2019-01-02 16:00:00,40.78,214.23,4.55,7.95,12.53,27.59,13.42,1.08,16.33,2.50,NA,NA,0.87,62.59,10.23,NA,59.70,0.14,182.30,0.00,0.00,161.78,NA,NA
2019-01-02 17:00:00,40.90,232.58,4.20,8.23,12.40,27.48,11.23,2.08,2.15,2.50,NA,NA,0.87,62.59,10.23,NA,74.68,0.13,164.72,0.00,0.00,137.92,NA,NA
2019-01-02 18:00:00,40.37,255.60,3.68,8.15,11.78,27.31,9.67,2.55,1.68,2.50,NA,NA,0.87,62.59,10.24,NA,88.19,0.08,265.75,0.00,0.00,139.55,NA,NA
2019-01-02 19:00:00,41.48,279.30,3.60,8.25,11.82,27.44,8.20,2.80,1.68,2.50,NA,NA,0.87,62.59,10.23,NA,94.27,0.16,170.47,0.00,0.00,144.12,NA,NA
2019-01-02 20:00:00,50.00,298.75,3.47,8.00,11.47,27.47,7.67,2.62,1.68,2.50,NA,NA,0.88,62.60,10.23,NA,95.19,0.20,264.88,0.00,0.00,146.71,NA,NA
2019-01-02 21:00:00,58.03,345.70,3.95,7.93,11.93,27.53,7.41,3.11,1.80,2.50,NA,NA,0.87,62.61,10.24,NA,95.21,0.25,258.39,0.00,0.00,148.19,NA,NA
2019-01-02 22:00:00,60.55,361.23,3.95,7.93,11.90,27.42,6.75,1.88,1.68,2.51,NA,NA,0.88,62.62,10.25,NA,95.18,0.21,241.34,0.00,0.00,148.05,NA,NA
2019-01-02 23:00:00,57.00,323.55,3.80,7.90,11.70,27.44,6.06,1.27,2.52,2.51,NA,NA,0.88,62.62,10.24,NA,95.17,0.24,227.43,0.00,0.00,146.32,NA,NA
2019-01-03 00:00:00,54.85,263.90,3.47,7.97,11.45,27.51,6.21,1.11,3.64,2.51,NA,NA,0.88,62.64,10.24,NA,94.91,0.20,209.78,0.00,0.00,146.61,NA,NA
2019-01-03 01:00:00,52.85,250.97,4.02,8.08,12.10,27.44,6.23,1.01,4.46,2.50,NA,NA,0.87,62.60,10.25,NA,94.62,0.24,228.94,0.00,0.00,145.96,NA,NA
2019-01-03 02:00:00,49.65,241.30,4.07,7.90,11.97,27.50,6.46,0.92,4.60,2.51,NA,NA,0.88,62.60,10.24,NA,94.64,0.27,236.35,0.00,0.00,145.15,NA,NA
2019-01-03 03:00:00,46.73,226.78,3.65,8.03,11.67,27.42,7.23,0.94,6.40,2.50,NA,NA,0.87,62.59,10.25,NA,94.63,0.27,238.63,0.00,0.00,144.84,NA,NA
2019-01-03 04:00:00,47.90,228.73,3.95,8.35,12.27,27.42,7.24,1.25,6.13,2.51,NA,NA,0.88,62.59,10.25,NA,94.83,0.37,254.51,0.00,0.00,145.45,NA,NA
2019-01-03 05:00:00,48.60,242.63,3.78,8.20,11.98,27.45,6.82,1.25,4.49,2.50,NA,NA,0.87,62.60,10.23,NA,95.12,0.28,242.77,0.00,0.00,146.68,NA,NA
2019-01-03 06:00:00,48.08,243.30,3.90,7.83,11.70,27.47,6.46,1.35,3.37,2.50,NA,NA,0.88,62.60,10.24,NA,95.23,0.27,234.39,0.00,0.00,147.99,NA,NA
2019-01-03 07:00:00,47.53,238.60,3.83,7.93,11.75,27.43,6.24,1.56,2.30,2.50,NA,NA,0.87,62.60,10.27,NA,95.26,0.42,251.75,0.00,0.00,163.58,NA,NA
2019-01-03 08:00:00,45.43,229.70,3.78,7.80,11.55,27.48,5.88,1.36,3.32,2.50,NA,NA,0.87,62.60,10.23,NA,95.28,0.80,248.85,0.00,0.00,203.80,NA,NA
2019-01-03 09:00:00,39.27,209.80,3.85,7.80,11.60,27.50,5.79,1.41,3.52,2.50,NA,NA,0.87,62.59,10.24,NA,95.29,0.80,253.71,0.00,0.00,241.72,NA,NA
2019-01-03 10:00:00,35.50,196.45,3.53,8.17,11.70,27.43,6.86,1.42,2.79,2.50,NA,NA,0.87,62.59,10.24,NA,95.07,0.99,256.01,0.00,0.00,264.49,NA,NA
2019-01-03 11:00:00,35.02,188.45,3.60,8.10,11.72,27.41,8.74,1.30,3.54,2.50,NA,NA,0.87,62.58,10.23,NA,94.92,1.31,253.51,0.00,0.00,389.65,NA,NA
2019-01-03 12:00:00,36.08,183.03,4.03,7.88,11.88,27.52,9.42,1.15,6.96,2.50,NA,NA,0.87,62.59,10.23,NA,84.90,1.46,254.28,0.00,0.00,412.36,NA,NA
2019-01-03 13:00:00,36.40,175.92,4.02,7.90,11.93,27.50,9.62,1.12,9.31,2.52,NA,NA,0.88,62.60,10.25,NA,77.12,1.64,253.13,0.00,0.00,226.08,NA,NA
2019-01-03 14:00:00,34.57,166.30,4.07,7.80,11.90,27.46,9.13,0.93,12.75,2.59,NA,NA,0.88,62.60,10.25,NA,69.39,1.81,251.81,0.00,0.00,215.78,NA,NA
2019-01-03 15:00:00,31.38,143.27,4.08,7.80,11.88,27.44,8.90,0.79,12.48,2.51,NA,NA,0.88,62.60,10.25,NA,66.57,1.56,255.69,0.00,0.00,193.35,NA,NA
2019-01-03 16:00:00,31.07,132.80,3.50,7.90,11.45,27.28,8.79,0.84,11.15,2.50,NA,NA,0.88,62.61,10.27,NA,71.35,1.19,254.23,0.00,0.00,171.42,NA,NA
2019-01-03 17:00:00,27.15,124.98,3.60,8.00,10.78,27.47,7.59,1.01,9.02,2.51,NA,NA,0.87,62.60,10.26,NA,81.60,1.16,253.40,0.00,0.00,146.88,NA,NA
2019-01-03 18:00:00,26.35,118.30,3.80,8.25,12.00,27.46,6.56,1.05,8.50,2.51,NA,NA,0.87,62.61,10.25,NA,85.80,1.27,252.26,0.00,0.00,142.58,NA,NA
2019-01-03 19:00:00,26.37,119.15,3.97,8.10,12.10,27.42,6.41,1.28,5.63,2.50,NA,NA,0.87,62.60,10.25,NA,91.28,1.20,253.87,0.00,0.00,142.40,NA,NA
2019-01-03 20:00:00,30.37,123.60,4.18,8.13,12.30,27.41,6.35,1.38,4.56,2.50,NA,NA,0.88,62.62,10.25,NA,94.85,0.70,247.95,0.00,0.00,140.64,NA,NA
2019-01-03 21:00:00,33.22,127.33,3.88,8.25,12.12,27.41,5.81,1.45,2.90,2.51,NA,NA,0.87,62.63,10.24,NA,95.01,0.39,223.42,0.00,0.00,145.33,NA,NA
2019-01-03 22:00:00,31.53,131.95,3.35,8.38,11.72,27.30,5.62,1.39,3.38,2.50,NA,NA,0.88,62.62,10.27,NA,95.02,0.57,241.59,0.00,0.00,148.45,NA,NA
2019-01-03 23:00:00,30.98,129.50,3.90,8.05,11.92,27.45,5.57,1.20,4.76,2.51,NA,NA,0.88,62.61,10.25,NA,95.01,0.67,250.89,0.00,0.00,148.28,NA,NA
2019-01-04 00:00:00,32.47,120.95,3.83,8.20,12.05,27.45,5.50,1.03,5.57,2.50,NA,NA,0.88,62.61,10.25,NA,95.02,0.49,254.16,0.00,0.00,146.01,NA,NA
2019-01-04 01:00:00,31.75,118.18,4.00,7.98,11.95,27.57,5.37,1.00,3.80,2.51,NA,NA,0.88,62.61,10.24,NA,95.23,0.36,226.08,0.00,0.00,148.42,NA,NA
2019-01-04 02:00:00,30.12,108.72,3.93,7.90,11.78,27.55,5.35,0.92,4.77,2.50,NA,NA,0.88,62.61,10.25,NA,95.25,0.81,248.84,0.00,0.00,152.11,NA,NA
2019-01-04 03:00:00,28.83,97.02,3.80,8.03,11.85,27.46,5.50,0.83,5.81,2.51,NA,NA,0.88,62.62,10.26,NA,95.24,0.86,252.05,0.00,0.00,148.34,NA,NA
2019-01-04 04:00:00,30.52,83.70,3.98,8.18,12.12,27.49,7.39,0.80,6.28,2.51,NA,NA,0.88,62.63,10.25,NA,95.21,0.97,253.06,0.00,0.00,145.36,NA,NA
2019-01-04 05:00:00,27.65,87.05,3.42,8.22,11.65,27.43,9.95,0.80,6.28,2.50,NA,NA,0.88,62.65,10.27,NA,95.18,0.99,252.32,0.00,0.00,146.55,NA,NA
2019-01-04 06:00:00,27.47,83.05,3.98,8.40,12.38,27.51,8.69,0.79,5.13,2.51,NA,NA,0.88,62.62,10.26,NA,94.99,0.57,249.78,0.00,0.00,143.78,NA,NA
2019-01-04 07:00:00,26.15,81.50,3.75,7.95,11.70,27.41,8.01,0.81,5.49,2.51,NA,NA,0.88,62.60,10.25,NA,94.97,0.78,250.47,0.00,0.00,164.69,NA,NA
2019-01-04 08:00:00,27.20,76.73,3.98,7.93,11.93,27.51,8.89,0.87,7.01,2.51,NA,NA,0.88,62.61,10.28,NA,89.19,0.96,252.31,0.00,0.00,238.54,NA,NA
2019-01-04 09:00:00,26.70,81.38,3.60,8.10,11.72,27.55,16.45,0.85,8.99,2.50,NA,NA,0.88,62.59,10.27,NA,78.92,0.55,199.62,0.00,0.00,333.94,NA,NA
2019-01-04 10:00:00,26.82,78.90,4.30,7.85,12.15,27.52,25.53,0.86,7.67,2.50,NA,NA,0.88,62.61,10.26,NA,67.47,0.31,51.31,0.00,0.00,322.00,NA,NA
2019-01-04 11:00:00,28.02,90.10,3.48,8.02,11.48,27.46,29.66,0.92,9.72,2.51,NA,NA,0.88,62.64,10.26,NA,63.25,0.38,60.79,0.00,0.00,311.28,NA,NA
2019-01-04 12:00:00,31.85,91.50,3.80,8.00,11.78,27.45,19.53,0.77,12.22,2.55,NA,NA,0.88,62.63,10.29,NA,58.60,0.44,240.55,0.00,0.00,307.05,NA,NA
2019-01-04 13:00:00,31.70,85.40,3.85,7.83,11.70,27.43,20.57,0.72,13.49,2.57,NA,NA,0.89,62.62,10.27,NA,61.74,0.81,249.63,0.00,0.00,258.33,NA,NA
2019-01-04 14:00:00,31.40,84.40,3.88,7.90,11.77,27.46,23.18,0.73,14.86,2.51,NA,NA,0.88,62.64,10.25,NA,64.72,0.78,252.35,0.00,0.00,242.52,NA,NA
2019-01-04 15:00:00,29.90,79.95,4.05,8.07,12.12,27.43,17.72,0.69,9.11,2.52,NA,NA,0.88,62.65,10.25,NA,67.23,0.74,249.65,0.00,0.00,222.81,NA,NA
2019-01-04 16:00:00,28.85,80.10,3.80,7.98,11.78,27.39,13.92,0.68,7.31,2.51,NA,NA,0.88,62.65,10.28,NA,73.02,0.42,238.72,0.00,0.00,175.07,NA,NA
2019-01-04 17:00:00,28.63,77.25,4.70,7.80,12.50,27.62,11.30,0.83,6.65,2.50,NA,NA,0.88,62.63,10.26,NA,78.56,0.42,243.73,0.00,0.00,148.17,NA,NA
2019-01-04 18:00:00,27.23,77.10,4.07,8.05,12.10,27.36,8.44,1.12,3.96,2.51,NA,NA,0.88,62.63,10.26,NA,89.70,0.16,180.76,0.00,0.00,135.94,NA,NA
2019-01-04 19:00:00,28.03,81.20,4.07,8.20,12.25,27.30,7.52,1.92,2.01,2.50,NA,NA,0.87,62.61,10.26,NA,94.90,0.22,163.79,0.00,0.00,145.89,NA,NA
2019-01-04 20:00:00,35.82,93.95,4.15,8.08,12.20,27.51,7.08,2.16,2.11,2.50,NA,NA,0.88,62.64,10.25,NA,94.95,0.24,90.29,0.00,0.00,155.48,NA,NA
2019-01-04 21:00:00,40.85,115.07,3.40,8.15,11.58,27.39,7.49,2.42,1.86,2.51,NA,NA,0.88,62.62,10.26,NA,95.26,0.42,92.40,0.00,0.00,150.64,NA,NA
2019-01-04 22:00:00,41.18,113.93,3.47,8.08,11.55,27.43,6.83,1.50,1.68,2.51,NA,NA,0.87,62.60,10.25,NA,95.25,0.36,179.84,0.00,0.00,163.33,NA,NA
2019-01-04 23:00:00,35.15,96.75,3.73,8.28,11.95,27.40,6.76,1.02,1.68,2.51,NA,NA,0.88,62.61,10.27,NA,95.33,0.41,195.89,0.00,0.00,169.51,NA,NA
2019-01-05 00:00:00,32.65,87.87,4.02,8.15,12.15,27.45,8.68,0.93,2.26,2.51,NA,NA,0.88,62.65,10.27,NA,95.31,0.59,134.72,0.00,0.00,169.23,NA,NA
2019-01-05 01:00:00,29.07,78.20,4.27,7.88,12.17,27.50,7.38,0.88,3.55,2.51,NA,NA,0.89,62.66,10.27,NA,95.22,0.51,108.23,0.00,0.00,163.95,NA,NA
2019-01-05 02:00:00,28.45,71.38,4.12,8.10,12.23,27.47,6.43,0.96,2.22,2.52,NA,NA,0.88,62.64,10.24,NA,95.06,0.52,103.74,0.00,0.00,164.59,NA,NA
2019-01-05 03:00:00,28.50,71.85,3.92,8.00,11.92,27.50,5.97,1.10,1.94,2.51,NA,NA,0.88,62.61,10.28,NA,95.05,0.50,86.60,0.00,0.00,159.28,NA,NA
2019-01-05 04:00:00,32.57,67.28,4.05,8.03,12.08,27.53,6.25,1.25,1.84,2.51,NA,NA,0.88,62.65,10.26,NA,95.05,0.52,79.64,0.00,0.00,159.54,NA,NA
2019-01-05 05:00:00,35.70,90.97,4.37,8.10,12.50,27.50,6.34,1.44,1.71,2.51,NA,NA,0.88,62.66,10.27,NA,95.05,0.53,85.88,0.00,0.00,159.58,NA,NA
2019-01-05 06:00:00,36.38,86.98,3.88,7.97,11.85,27.50,6.84,1.59,1.87,2.52,NA,NA,0.88,62.65,10.27,NA,95.08,0.90,101.55,0.00,0.00,152.31,NA,NA
2019-01-05 07:00:00,36.98,93.15,4.07,7.93,11.98,27.57,8.98,1.68,1.75,2.51,NA,NA,0.88,62.66,10.34,NA,95.24,0.60,103.22,0.00,0.00,156.09,NA,NA
2019-01-05 08:00:00,42.15,97.72,3.77,7.92,11.70,27.55,10.50,1.41,3.00,2.51,NA,NA,0.88,62.67,10.29,NA,94.43,0.63,98.78,0.00,0.00,191.24,NA,NA
2019-01-05 09:00:00,42.45,102.85,4.00,8.12,12.05,27.38,13.70,1.24,5.04,2.51,NA,NA,0.88,62.66,10.26,NA,85.69,0.60,101.10,0.00,0.00,270.90,NA,NA
2019-01-05 10:00:00,39.43,100.80,3.55,8.13,11.62,27.43,15.45,0.97,7.67,2.51,NA,NA,0.90,62.69,10.27,NA,76.94,0.87,99.22,0.00,0.00,247.60,NA,NA
2019-01-05 11:00:00,34.55,94.80,3.65,8.15,11.83,27.43,13.24,0.91,11.62,2.59,NA,NA,0.88,62.63,10.27,NA,73.83,1.09,103.52,0.00,0.00,291.74,NA,NA
2019-01-05 12:00:00,32.85,87.68,3.85,8.10,11.95,27.45,12.51,0.72,15.70,2.66,NA,NA,0.88,62.66,10.26,NA,58.40,1.34,106.83,0.00,0.00,336.99,NA,NA
2019-01-05 13:00:00,30.60,59.65,4.13,7.83,11.95,27.48,11.14,0.56,18.66,2.56,NA,NA,0.88,62.65,10.27,NA,53.12,1.15,106.42,0.00,0.00,242.95,NA,NA
2019-01-05 14:00:00,28.60,42.83,3.97,7.93,11.90,27.50,10.66,0.58,16.56,2.52,NA,NA,0.89,62.66,10.34,NA,57.77,0.76,89.15,0.00,0.00,218.44,NA,NA
2019-01-05 15:00:00,25.85,33.00,3.85,7.77,11.62,27.54,11.18,0.64,12.80,2.52,NA,NA,0.89,62.67,10.29,NA,61.62,0.48,71.95,0.00,0.00,205.18,NA,NA
2019-01-05 16:00:00,26.45,32.32,3.93,7.98,11.90,27.47,10.07,0.96,9.50,2.51,NA,NA,0.88,62.64,10.28,NA,67.83,0.70,83.09,0.00,0.00,170.32,NA,NA
2019-01-05 17:00:00,26.73,33.53,3.50,8.00,11.50,27.40,9.37,1.08,11.44,2.51,NA,NA,0.88,62.66,10.26,NA,68.39,0.50,83.99,0.00,0.00,153.11,NA,NA
2019-01-05 18:00:00,27.00,36.68,3.92,8.10,12.03,27.43,8.83,1.34,8.27,2.51,NA,NA,0.87,62.64,10.29,NA,74.15,0.32,127.86,0.00,0.00,143.50,NA,NA
2019-01-05 19:00:00,27.98,42.80,3.97,8.15,12.12,27.46,8.99,1.34,8.22,2.52,NA,NA,0.88,62.61,10.28,NA,72.19,0.58,94.32,0.00,0.00,151.01,NA,NA
2019-01-05 20:00:00,31.02,32.45,3.92,8.20,12.12,27.36,8.84,1.04,10.65,2.51,NA,NA,0.88,62.64,10.28,NA,67.69,0.36,132.50,0.00,0.00,152.26,NA,NA
2019-01-05 21:00:00,30.62,31.32,4.15,8.28,12.42,27.45,7.53,1.17,3.26,2.51,NA,NA,0.89,62.63,10.27,NA,76.37,0.37,299.36,0.00,0.00,152.75,NA,NA
2019-01-05 22:00:00,30.23,37.25,3.90,7.95,11.90,27.48,6.95,0.91,5.29,2.52,NA,NA,0.88,62.67,10.32,NA,83.61,1.10,261.76,0.00,0.00,158.01,NA,NA
2019-01-05 23:00:00,29.80,33.60,3.85,8.15,12.02,27.52,7.23,0.74,4.10,2.50,NA,NA,0.88,62.63,10.30,NA,86.23,0.41,218.31,0.00,0.00,156.44,NA,NA
2019-01-06 00:00:00,30.65,28.80,4.17,8.35,12.52,27.52,7.25,0.64,3.62,2.51,NA,NA,0.89,62.67,10.30,NA,89.72,0.98,268.60,0.00,0.00,144.81,NA,NA
2019-01-06 01:00:00,26.73,20.85,3.90,8.18,12.10,27.36,6.98,0.54,5.34,2.52,NA,NA,0.89,62.63,10.29,NA,93.99,1.02,250.41,0.00,0.00,151.77,NA,NA
2019-01-06 02:00:00,20.97,16.35,3.43,8.42,11.85,27.37,7.60,0.42,14.58,2.52,NA,NA,0.89,62.63,10.30,NA,90.03,1.23,255.56,0.00,0.00,144.80,NA,NA
2019-01-06 03:00:00,17.72,13.10,3.62,8.10,11.72,27.45,7.04,0.29,20.00,2.52,NA,NA,0.89,62.65,10.32,NA,91.48,0.94,188.64,0.62,2.50,144.58,NA,NA
2019-01-06 04:00:00,15.55,10.77,3.85,8.10,11.93,27.45,7.45,0.36,18.19,2.52,NA,NA,0.89,62.61,10.34,NA,94.82,0.56,190.41,0.00,0.00,150.14,NA,NA
2019-01-06 05:00:00,12.45,14.33,4.43,7.90,12.30,27.54,10.93,0.35,16.67,2.52,NA,NA,0.89,62.73,10.34,NA,90.79,0.58,161.16,0.12,0.50,149.67,NA,NA
2019-01-06 06:00:00,9.25,11.87,3.88,8.08,11.92,27.39,11.55,0.38,15.51,2.53,NA,NA,0.90,62.69,10.31,NA,80.43,0.30,179.01,0.00,0.00,147.92,NA,NA
2019-01-06 07:00:00,8.47,9.87,4.02,7.90,11.90,27.58,7.91,0.51,8.47,2.52,NA,NA,0.89,62.71,10.29,NA,90.97,0.32,103.90,0.00,0.00,150.30,NA,NA
2019-01-06 08:00:00,9.22,8.10,3.75,8.10,11.80,27.49,6.76,0.42,9.52,2.54,NA,NA,0.90,62.66,10.31,NA,87.42,0.20,117.31,0.00,0.00,154.94,NA,NA
2019-01-06 09:00:00,8.75,11.12,3.88,8.13,12.00,27.44,6.57,0.58,5.16,2.52,NA,NA,0.90,62.63,10.36,NA,89.33,0.30,209.13,0.00,0.00,204.11,NA,NA
